ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,moldable,0,0,71176,0,71176,71176,completed
1,rigid,1054,1054,6306,0,5252,5252,completed
2,rigid,1235,1235,5285,0,4050,4050,completed
3,rigid,1630,1630,5956,0,4326,4326,completed
4,rigid,1630,1630,7044,0,5414,5414,completed
5,rigid,4278,4278,5149,0,871,871,completed
6,rigid,7455,7455,8204,0,749,749,completed
7,rigid,7678,7678,10688,0,3010,3010,completed
8,rigid,8346,8346,9163,0,817,817,completed
9,rigid,9872,9872,10486,0,614,614,completed
10,rigid,11538,11538,12177,0,639,639,completed
11,rigid,11839,11839,12712,0,873,873,completed
12,rigid,12608,12608,13245,0,637,637,completed
13,rigid,12756,12756,13355,0,599,599,completed
14,rigid,16556,16556,17134,0,578,578,completed
15,rigid,17200,17200,17654,0,454,454,completed
16,rigid,21611,21611,22196,0,585,585,completed
17,rigid,23432,23432,25776,0,2344,2344,completed
18,rigid,26305,26305,28267,0,1962,1962,completed
19,rigid,27398,27398,28222,0,824,824,completed
20,rigid,32614,32614,33067,0,453,453,completed
21,rigid,38100,38100,39683,0,1583,1583,completed
22,rigid,39456,39456,40309,0,853,853,completed
23,rigid,45851,45851,46953,0,1102,1102,completed
24,rigid,46224,46224,48839,0,2615,2615,completed
25,rigid,46226,46226,48679,0,2453,2453,completed
26,rigid,47021,47021,49099,0,2078,2078,completed
27,rigid,47022,47022,48998,0,1976,1976,completed
28,rigid,48247,48247,50989,0,2742,2742,completed
29,rigid,48722,48722,50795,0,2073,2073,completed
30,rigid,50785,50785,53130,0,2345,2345,completed
31,rigid,52453,52453,54427,0,1974,1974,completed
32,rigid,55476,55476,56179,0,703,703,completed
33,rigid,56277,56277,74358,0,18081,18081,completed
34,rigid,56759,56759,64638,0,7879,7879,completed
35,rigid,58422,58422,60221,0,1799,1799,completed
36,rigid,59471,59471,61408,0,1937,1937,completed
37,rigid,59471,59471,62074,0,2603,2603,completed
38,rigid,60904,60904,61329,0,425,425,completed
39,rigid,61393,61393,63720,0,2327,2327,completed
